timestamp_unix,timestamp_iso,participant_full_id,body_position_left,body_position_right,missing_value_reason
1747009740000,2025-05-12T00:29:00Z,1974-1-1-09,,,device_not_recording
1747009800000,2025-05-12T00:30:00Z,1974-1-1-09,,,device_not_recording
1747009860000,2025-05-12T00:31:00Z,1974-1-1-09,,,device_not_recording
1747009920000,2025-05-12T00:32:00Z,1974-1-1-09,,,device_not_recording
1747009980000,2025-05-12T00:33:00Z,1974-1-1-09,,,device_not_recording
1747010040000,2025-05-12T00:34:00Z,1974-1-1-09,,,device_not_recording
1747010100000,2025-05-12T00:35:00Z,1974-1-1-09,,,device_not_recording
1747010160000,2025-05-12T00:36:00Z,1974-1-1-09,,,device_not_recording
1747010220000,2025-05-12T00:37:00Z,1974-1-1-09,,,device_not_recording
1747010280000,2025-05-12T00:38:00Z,1974-1-1-09,,,device_not_recording
1747010340000,2025-05-12T00:39:00Z,1974-1-1-09,,,device_not_recording
1747010400000,2025-05-12T00:40:00Z,1974-1-1-09,,,device_not_recording
1747010460000,2025-05-12T00:41:00Z,1974-1-1-09,,,device_not_recording
1747010520000,2025-05-12T00:42:00Z,1974-1-1-09,,,device_not_recording
1747010580000,2025-05-12T00:43:00Z,1974-1-1-09,,,device_not_recording
1747010640000,2025-05-12T00:44:00Z,1974-1-1-09,,,device_not_recording
1747010700000,2025-05-12T00:45:00Z,1974-1-1-09,,,device_not_recording
1747010760000,2025-05-12T00:46:00Z,1974-1-1-09,,,device_not_recording
1747010820000,2025-05-12T00:47:00Z,1974-1-1-09,,,device_not_recording
1747010880000,2025-05-12T00:48:00Z,1974-1-1-09,,,device_not_recording
1747010940000,2025-05-12T00:49:00Z,1974-1-1-09,,,device_not_recording
1747011000000,2025-05-12T00:50:00Z,1974-1-1-09,,,device_not_recording
1747011060000,2025-05-12T00:51:00Z,1974-1-1-09,,,device_not_recording
1747011120000,2025-05-12T00:52:00Z,1974-1-1-09,,,device_not_recording
1747011180000,2025-05-12T00:53:00Z,1974-1-1-09,,,device_not_recording
1747011240000,2025-05-12T00:54:00Z,1974-1-1-09,,,device_not_recording
1747011300000,2025-05-12T00:55:00Z,1974-1-1-09,,,device_not_recording
1747011360000,2025-05-12T00:56:00Z,1974-1-1-09,,,device_not_recording
1747011420000,2025-05-12T00:57:00Z,1974-1-1-09,,,device_not_recording
1747011480000,2025-05-12T00:58:00Z,1974-1-1-09,,,device_not_recording
1747011540000,2025-05-12T00:59:00Z,1974-1-1-09,,,device_not_recording
1747011600000,2025-05-12T01:00:00Z,1974-1-1-09,,,device_not_recording
1747011660000,2025-05-12T01:01:00Z,1974-1-1-09,,,device_not_recording
1747011720000,2025-05-12T01:02:00Z,1974-1-1-09,,,device_not_recording
1747011780000,2025-05-12T01:03:00Z,1974-1-1-09,,,device_not_recording
1747011840000,2025-05-12T01:04:00Z,1974-1-1-09,,,device_not_recording
1747011900000,2025-05-12T01:05:00Z,1974-1-1-09,,,device_not_recording
1747011960000,2025-05-12T01:06:00Z,1974-1-1-09,,,device_not_recording
1747012020000,2025-05-12T01:07:00Z,1974-1-1-09,,,device_not_recording
1747012080000,2025-05-12T01:08:00Z,1974-1-1-09,,,device_not_recording
1747012140000,2025-05-12T01:09:00Z,1974-1-1-09,,,device_not_recording
1747012200000,2025-05-12T01:10:00Z,1974-1-1-09,,,device_not_recording
1747012260000,2025-05-12T01:11:00Z,1974-1-1-09,,,device_not_recording
1747012320000,2025-05-12T01:12:00Z,1974-1-1-09,,,device_not_recording
1747012380000,2025-05-12T01:13:00Z,1974-1-1-09,,,device_not_recording
1747012440000,2025-05-12T01:14:00Z,1974-1-1-09,,,device_not_recording
1747012500000,2025-05-12T01:15:00Z,1974-1-1-09,,,device_not_recording
1747012560000,2025-05-12T01:16:00Z,1974-1-1-09,,,device_not_recording
1747012620000,2025-05-12T01:17:00Z,1974-1-1-09,,,device_not_recording
1747012680000,2025-05-12T01:18:00Z,1974-1-1-09,,,device_not_recording
1747012740000,2025-05-12T01:19:00Z,1974-1-1-09,,,device_not_recording
1747012800000,2025-05-12T01:20:00Z,1974-1-1-09,,,device_not_recording
1747012860000,2025-05-12T01:21:00Z,1974-1-1-09,,,device_not_recording
1747012920000,2025-05-12T01:22:00Z,1974-1-1-09,,,device_not_recording
1747012980000,2025-05-12T01:23:00Z,1974-1-1-09,,,device_not_recording
1747013040000,2025-05-12T01:24:00Z,1974-1-1-09,,,device_not_recording
1747013100000,2025-05-12T01:25:00Z,1974-1-1-09,,,device_not_recording
1747013160000,2025-05-12T01:26:00Z,1974-1-1-09,,,device_not_recording
1747013220000,2025-05-12T01:27:00Z,1974-1-1-09,,,device_not_recording
1747013280000,2025-05-12T01:28:00Z,1974-1-1-09,,,device_not_recording
1747013340000,2025-05-12T01:29:00Z,1974-1-1-09,,,device_not_recording
1747013400000,2025-05-12T01:30:00Z,1974-1-1-09,,,device_not_recording
1747013460000,2025-05-12T01:31:00Z,1974-1-1-09,,,device_not_recording
1747013520000,2025-05-12T01:32:00Z,1974-1-1-09,,,device_not_recording
1747013580000,2025-05-12T01:33:00Z,1974-1-1-09,,,device_not_recording
1747013640000,2025-05-12T01:34:00Z,1974-1-1-09,,,device_not_recording
1747013700000,2025-05-12T01:35:00Z,1974-1-1-09,,,device_not_recording
1747013760000,2025-05-12T01:36:00Z,1974-1-1-09,,,device_not_recording
1747013820000,2025-05-12T01:37:00Z,1974-1-1-09,,,device_not_recording
1747013880000,2025-05-12T01:38:00Z,1974-1-1-09,,,device_not_recording
1747013940000,2025-05-12T01:39:00Z,1974-1-1-09,,,device_not_recording
1747014000000,2025-05-12T01:40:00Z,1974-1-1-09,,,device_not_recording
1747014060000,2025-05-12T01:41:00Z,1974-1-1-09,,,device_not_recording
1747014120000,2025-05-12T01:42:00Z,1974-1-1-09,,,device_not_recording
1747014180000,2025-05-12T01:43:00Z,1974-1-1-09,,,device_not_recording
1747014240000,2025-05-12T01:44:00Z,1974-1-1-09,,,device_not_recording
1747014300000,2025-05-12T01:45:00Z,1974-1-1-09,,,device_not_recording
1747014360000,2025-05-12T01:46:00Z,1974-1-1-09,,,device_not_recording
1747014420000,2025-05-12T01:47:00Z,1974-1-1-09,,,device_not_recording
1747014480000,2025-05-12T01:48:00Z,1974-1-1-09,,,device_not_recording
1747014540000,2025-05-12T01:49:00Z,1974-1-1-09,,,device_not_recording
1747014600000,2025-05-12T01:50:00Z,1974-1-1-09,,,device_not_recording
1747014660000,2025-05-12T01:51:00Z,1974-1-1-09,,,device_not_recording
1747014720000,2025-05-12T01:52:00Z,1974-1-1-09,,,device_not_recording
1747014780000,2025-05-12T01:53:00Z,1974-1-1-09,,,device_not_recording
1747014840000,2025-05-12T01:54:00Z,1974-1-1-09,,,device_not_recording
1747014900000,2025-05-12T01:55:00Z,1974-1-1-09,,,device_not_recording
1747014960000,2025-05-12T01:56:00Z,1974-1-1-09,,,device_not_recording
1747015020000,2025-05-12T01:57:00Z,1974-1-1-09,,,device_not_recording
1747015080000,2025-05-12T01:58:00Z,1974-1-1-09,,,device_not_recording
1747015140000,2025-05-12T01:59:00Z,1974-1-1-09,,,device_not_recording
1747015200000,2025-05-12T02:00:00Z,1974-1-1-09,,,device_not_recording
1747015260000,2025-05-12T02:01:00Z,1974-1-1-09,,,device_not_recording
1747015320000,2025-05-12T02:02:00Z,1974-1-1-09,,,device_not_recording
1747015380000,2025-05-12T02:03:00Z,1974-1-1-09,,,device_not_recording
1747015440000,2025-05-12T02:04:00Z,1974-1-1-09,,,device_not_recording
1747015500000,2025-05-12T02:05:00Z,1974-1-1-09,,,device_not_recording
1747015560000,2025-05-12T02:06:00Z,1974-1-1-09,,,device_not_recording
1747015620000,2025-05-12T02:07:00Z,1974-1-1-09,,,device_not_recording
1747015680000,2025-05-12T02:08:00Z,1974-1-1-09,,,device_not_recording
1747015740000,2025-05-12T02:09:00Z,1974-1-1-09,,,device_not_recording
1747015800000,2025-05-12T02:10:00Z,1974-1-1-09,,,device_not_recording
1747015860000,2025-05-12T02:11:00Z,1974-1-1-09,,,device_not_recording
1747015920000,2025-05-12T02:12:00Z,1974-1-1-09,,,device_not_recording
1747015980000,2025-05-12T02:13:00Z,1974-1-1-09,,,device_not_recording
1747016040000,2025-05-12T02:14:00Z,1974-1-1-09,,,device_not_recording
1747016100000,2025-05-12T02:15:00Z,1974-1-1-09,,,device_not_recording
1747016160000,2025-05-12T02:16:00Z,1974-1-1-09,,,device_not_recording
1747016220000,2025-05-12T02:17:00Z,1974-1-1-09,,,device_not_recording
1747016280000,2025-05-12T02:18:00Z,1974-1-1-09,,,device_not_recording
1747016340000,2025-05-12T02:19:00Z,1974-1-1-09,,,device_not_recording
1747016400000,2025-05-12T02:20:00Z,1974-1-1-09,,,device_not_recording
1747016460000,2025-05-12T02:21:00Z,1974-1-1-09,,,device_not_recording
1747016520000,2025-05-12T02:22:00Z,1974-1-1-09,,,device_not_recording
1747016580000,2025-05-12T02:23:00Z,1974-1-1-09,,,device_not_recording
1747016640000,2025-05-12T02:24:00Z,1974-1-1-09,,,device_not_recording
1747016700000,2025-05-12T02:25:00Z,1974-1-1-09,,,device_not_recording
1747016760000,2025-05-12T02:26:00Z,1974-1-1-09,,,device_not_recording
1747016820000,2025-05-12T02:27:00Z,1974-1-1-09,,,device_not_recording
1747016880000,2025-05-12T02:28:00Z,1974-1-1-09,,,device_not_recording
1747016940000,2025-05-12T02:29:00Z,1974-1-1-09,,,device_not_recording
1747017000000,2025-05-12T02:30:00Z,1974-1-1-09,,,device_not_recording
1747017060000,2025-05-12T02:31:00Z,1974-1-1-09,,,device_not_recording
1747017120000,2025-05-12T02:32:00Z,1974-1-1-09,,,device_not_recording
1747017180000,2025-05-12T02:33:00Z,1974-1-1-09,,,device_not_recording
1747017240000,2025-05-12T02:34:00Z,1974-1-1-09,,,device_not_recording
1747017300000,2025-05-12T02:35:00Z,1974-1-1-09,,,device_not_recording
1747017360000,2025-05-12T02:36:00Z,1974-1-1-09,,,device_not_recording
1747017420000,2025-05-12T02:37:00Z,1974-1-1-09,,,device_not_recording
1747017480000,2025-05-12T02:38:00Z,1974-1-1-09,,,device_not_recording
1747017540000,2025-05-12T02:39:00Z,1974-1-1-09,,,device_not_recording
1747017600000,2025-05-12T02:40:00Z,1974-1-1-09,,,device_not_recording
1747017660000,2025-05-12T02:41:00Z,1974-1-1-09,,,device_not_recording
1747017720000,2025-05-12T02:42:00Z,1974-1-1-09,,,device_not_recording
1747017780000,2025-05-12T02:43:00Z,1974-1-1-09,,,device_not_recording
1747017840000,2025-05-12T02:44:00Z,1974-1-1-09,,,device_not_recording
1747017900000,2025-05-12T02:45:00Z,1974-1-1-09,,,device_not_recording
1747017960000,2025-05-12T02:46:00Z,1974-1-1-09,,,device_not_recording
1747018020000,2025-05-12T02:47:00Z,1974-1-1-09,,,device_not_recording
1747018080000,2025-05-12T02:48:00Z,1974-1-1-09,,,device_not_recording
1747018140000,2025-05-12T02:49:00Z,1974-1-1-09,,,device_not_recording
1747018200000,2025-05-12T02:50:00Z,1974-1-1-09,,,device_not_recording
1747018260000,2025-05-12T02:51:00Z,1974-1-1-09,,,device_not_recording
1747018320000,2025-05-12T02:52:00Z,1974-1-1-09,,,device_not_recording
1747018380000,2025-05-12T02:53:00Z,1974-1-1-09,,,device_not_recording
1747018440000,2025-05-12T02:54:00Z,1974-1-1-09,,,device_not_recording
1747018500000,2025-05-12T02:55:00Z,1974-1-1-09,,,device_not_recording
1747018560000,2025-05-12T02:56:00Z,1974-1-1-09,,,device_not_recording
1747018620000,2025-05-12T02:57:00Z,1974-1-1-09,,,device_not_recording
1747018680000,2025-05-12T02:58:00Z,1974-1-1-09,,,device_not_recording
1747018740000,2025-05-12T02:59:00Z,1974-1-1-09,,,device_not_recording
1747018800000,2025-05-12T03:00:00Z,1974-1-1-09,,,device_not_recording
1747018860000,2025-05-12T03:01:00Z,1974-1-1-09,,,device_not_recording
1747018920000,2025-05-12T03:02:00Z,1974-1-1-09,,,device_not_recording
1747018980000,2025-05-12T03:03:00Z,1974-1-1-09,,,device_not_recording
1747019040000,2025-05-12T03:04:00Z,1974-1-1-09,,,device_not_recording
1747019100000,2025-05-12T03:05:00Z,1974-1-1-09,,,device_not_recording
1747019160000,2025-05-12T03:06:00Z,1974-1-1-09,,,device_not_recording
1747019220000,2025-05-12T03:07:00Z,1974-1-1-09,,,device_not_recording
1747019280000,2025-05-12T03:08:00Z,1974-1-1-09,,,device_not_recording
1747019340000,2025-05-12T03:09:00Z,1974-1-1-09,,,device_not_recording
1747019400000,2025-05-12T03:10:00Z,1974-1-1-09,,,device_not_recording
1747019460000,2025-05-12T03:11:00Z,1974-1-1-09,,,device_not_recording
1747019520000,2025-05-12T03:12:00Z,1974-1-1-09,,,device_not_recording
1747019580000,2025-05-12T03:13:00Z,1974-1-1-09,,,device_not_recording
1747019640000,2025-05-12T03:14:00Z,1974-1-1-09,,,device_not_recording
1747019700000,2025-05-12T03:15:00Z,1974-1-1-09,,,device_not_recording
1747019760000,2025-05-12T03:16:00Z,1974-1-1-09,,,device_not_recording
1747019820000,2025-05-12T03:17:00Z,1974-1-1-09,,,device_not_recording
1747019880000,2025-05-12T03:18:00Z,1974-1-1-09,,,device_not_recording
1747019940000,2025-05-12T03:19:00Z,1974-1-1-09,,,device_not_recording
1747020000000,2025-05-12T03:20:00Z,1974-1-1-09,,,device_not_recording
1747020060000,2025-05-12T03:21:00Z,1974-1-1-09,,,device_not_recording
1747020120000,2025-05-12T03:22:00Z,1974-1-1-09,,,device_not_recording
1747020180000,2025-05-12T03:23:00Z,1974-1-1-09,,,device_not_recording
1747020240000,2025-05-12T03:24:00Z,1974-1-1-09,,,device_not_recording
1747020300000,2025-05-12T03:25:00Z,1974-1-1-09,,,device_not_recording
1747020360000,2025-05-12T03:26:00Z,1974-1-1-09,,,device_not_recording
1747020420000,2025-05-12T03:27:00Z,1974-1-1-09,,,device_not_recording
1747020480000,2025-05-12T03:28:00Z,1974-1-1-09,,,device_not_recording
1747020540000,2025-05-12T03:29:00Z,1974-1-1-09,,,device_not_recording
1747020600000,2025-05-12T03:30:00Z,1974-1-1-09,,,device_not_recording
1747020660000,2025-05-12T03:31:00Z,1974-1-1-09,,,device_not_recording
1747020720000,2025-05-12T03:32:00Z,1974-1-1-09,,,device_not_recording
1747020780000,2025-05-12T03:33:00Z,1974-1-1-09,,,device_not_recording
1747020840000,2025-05-12T03:34:00Z,1974-1-1-09,,,device_not_recording
1747020900000,2025-05-12T03:35:00Z,1974-1-1-09,,,device_not_recording
1747020960000,2025-05-12T03:36:00Z,1974-1-1-09,,,device_not_recording
1747021020000,2025-05-12T03:37:00Z,1974-1-1-09,,,device_not_recording
1747021080000,2025-05-12T03:38:00Z,1974-1-1-09,,,device_not_recording
1747021140000,2025-05-12T03:39:00Z,1974-1-1-09,,,device_not_recording
1747021200000,2025-05-12T03:40:00Z,1974-1-1-09,,,device_not_recording
1747021260000,2025-05-12T03:41:00Z,1974-1-1-09,,,device_not_recording
1747021320000,2025-05-12T03:42:00Z,1974-1-1-09,,,device_not_recording
1747021380000,2025-05-12T03:43:00Z,1974-1-1-09,,,device_not_recording
1747021440000,2025-05-12T03:44:00Z,1974-1-1-09,,,device_not_recording
1747021500000,2025-05-12T03:45:00Z,1974-1-1-09,,,device_not_recording
1747021560000,2025-05-12T03:46:00Z,1974-1-1-09,,,device_not_recording
1747021620000,2025-05-12T03:47:00Z,1974-1-1-09,,,device_not_recording
1747021680000,2025-05-12T03:48:00Z,1974-1-1-09,,,device_not_recording
1747021740000,2025-05-12T03:49:00Z,1974-1-1-09,,,device_not_recording
1747021800000,2025-05-12T03:50:00Z,1974-1-1-09,,,device_not_recording
1747021860000,2025-05-12T03:51:00Z,1974-1-1-09,,,device_not_recording
1747021920000,2025-05-12T03:52:00Z,1974-1-1-09,,,device_not_recording
1747021980000,2025-05-12T03:53:00Z,1974-1-1-09,,,device_not_recording
1747022040000,2025-05-12T03:54:00Z,1974-1-1-09,,,device_not_recording
1747022100000,2025-05-12T03:55:00Z,1974-1-1-09,,,device_not_recording
1747022160000,2025-05-12T03:56:00Z,1974-1-1-09,,,device_not_recording
1747022220000,2025-05-12T03:57:00Z,1974-1-1-09,,,device_not_recording
1747022280000,2025-05-12T03:58:00Z,1974-1-1-09,,,device_not_recording
1747022340000,2025-05-12T03:59:00Z,1974-1-1-09,,,device_not_recording
1747022400000,2025-05-12T04:00:00Z,1974-1-1-09,,,device_not_recording
1747022460000,2025-05-12T04:01:00Z,1974-1-1-09,,,device_not_recording
1747022520000,2025-05-12T04:02:00Z,1974-1-1-09,,,device_not_recording
1747022580000,2025-05-12T04:03:00Z,1974-1-1-09,,,device_not_recording
1747022640000,2025-05-12T04:04:00Z,1974-1-1-09,,,device_not_recording
1747022700000,2025-05-12T04:05:00Z,1974-1-1-09,,,device_not_recording
1747022760000,2025-05-12T04:06:00Z,1974-1-1-09,,,device_not_recording
1747022820000,2025-05-12T04:07:00Z,1974-1-1-09,,,device_not_recording
1747022880000,2025-05-12T04:08:00Z,1974-1-1-09,,,device_not_recording
1747022940000,2025-05-12T04:09:00Z,1974-1-1-09,,,device_not_recording
1747023000000,2025-05-12T04:10:00Z,1974-1-1-09,,,device_not_recording
1747023060000,2025-05-12T04:11:00Z,1974-1-1-09,,,device_not_recording
1747023120000,2025-05-12T04:12:00Z,1974-1-1-09,,,device_not_recording
1747023180000,2025-05-12T04:13:00Z,1974-1-1-09,,,device_not_recording
1747023240000,2025-05-12T04:14:00Z,1974-1-1-09,,,device_not_recording
1747023300000,2025-05-12T04:15:00Z,1974-1-1-09,,,device_not_recording
1747023360000,2025-05-12T04:16:00Z,1974-1-1-09,,,device_not_recording
1747023420000,2025-05-12T04:17:00Z,1974-1-1-09,,,device_not_recording
1747023480000,2025-05-12T04:18:00Z,1974-1-1-09,,,device_not_recording
1747023540000,2025-05-12T04:19:00Z,1974-1-1-09,,,device_not_recording
1747023600000,2025-05-12T04:20:00Z,1974-1-1-09,,,device_not_recording
1747023660000,2025-05-12T04:21:00Z,1974-1-1-09,,,device_not_recording
1747023720000,2025-05-12T04:22:00Z,1974-1-1-09,,,device_not_recording
1747023780000,2025-05-12T04:23:00Z,1974-1-1-09,,,device_not_recording
1747023840000,2025-05-12T04:24:00Z,1974-1-1-09,,,device_not_recording
1747023900000,2025-05-12T04:25:00Z,1974-1-1-09,,,device_not_recording
1747023960000,2025-05-12T04:26:00Z,1974-1-1-09,,,device_not_recording
1747024020000,2025-05-12T04:27:00Z,1974-1-1-09,,,device_not_recording
1747024080000,2025-05-12T04:28:00Z,1974-1-1-09,,,device_not_recording
1747024140000,2025-05-12T04:29:00Z,1974-1-1-09,,,device_not_recording
1747024200000,2025-05-12T04:30:00Z,1974-1-1-09,,,device_not_recording
1747024260000,2025-05-12T04:31:00Z,1974-1-1-09,,,device_not_recording
1747024320000,2025-05-12T04:32:00Z,1974-1-1-09,,,device_not_recording
1747024380000,2025-05-12T04:33:00Z,1974-1-1-09,,,device_not_recording
1747024440000,2025-05-12T04:34:00Z,1974-1-1-09,,,device_not_recording
1747024500000,2025-05-12T04:35:00Z,1974-1-1-09,,,device_not_recording
1747024560000,2025-05-12T04:36:00Z,1974-1-1-09,,,device_not_recording
1747024620000,2025-05-12T04:37:00Z,1974-1-1-09,,,device_not_recording
1747024680000,2025-05-12T04:38:00Z,1974-1-1-09,,,device_not_recording
1747024740000,2025-05-12T04:39:00Z,1974-1-1-09,,,device_not_recording
1747024800000,2025-05-12T04:40:00Z,1974-1-1-09,,,device_not_recording
1747024860000,2025-05-12T04:41:00Z,1974-1-1-09,,,device_not_recording
1747024920000,2025-05-12T04:42:00Z,1974-1-1-09,,,device_not_recording
1747024980000,2025-05-12T04:43:00Z,1974-1-1-09,,,device_not_recording
1747025040000,2025-05-12T04:44:00Z,1974-1-1-09,,,device_not_recording
1747025100000,2025-05-12T04:45:00Z,1974-1-1-09,,,device_not_recording
1747025160000,2025-05-12T04:46:00Z,1974-1-1-09,,,device_not_recording
1747025220000,2025-05-12T04:47:00Z,1974-1-1-09,,,device_not_recording
1747025280000,2025-05-12T04:48:00Z,1974-1-1-09,,,device_not_recording
1747025340000,2025-05-12T04:49:00Z,1974-1-1-09,,,device_not_recording
1747025400000,2025-05-12T04:50:00Z,1974-1-1-09,,,device_not_recording
1747025460000,2025-05-12T04:51:00Z,1974-1-1-09,,,device_not_recording
1747025520000,2025-05-12T04:52:00Z,1974-1-1-09,,,device_not_recording
1747025580000,2025-05-12T04:53:00Z,1974-1-1-09,,,device_not_recording
1747025640000,2025-05-12T04:54:00Z,1974-1-1-09,,,device_not_recording
1747025700000,2025-05-12T04:55:00Z,1974-1-1-09,,,device_not_recording
1747025760000,2025-05-12T04:56:00Z,1974-1-1-09,,,device_not_recording
1747025820000,2025-05-12T04:57:00Z,1974-1-1-09,,,device_not_recording
1747025880000,2025-05-12T04:58:00Z,1974-1-1-09,,,device_not_recording
1747025940000,2025-05-12T04:59:00Z,1974-1-1-09,,,device_not_recording
1747026000000,2025-05-12T05:00:00Z,1974-1-1-09,,,device_not_recording
1747026060000,2025-05-12T05:01:00Z,1974-1-1-09,,,device_not_recording
1747026120000,2025-05-12T05:02:00Z,1974-1-1-09,,,device_not_recording
1747026180000,2025-05-12T05:03:00Z,1974-1-1-09,,,device_not_recording
1747026240000,2025-05-12T05:04:00Z,1974-1-1-09,,,device_not_recording
1747026300000,2025-05-12T05:05:00Z,1974-1-1-09,,,device_not_recording
1747026360000,2025-05-12T05:06:00Z,1974-1-1-09,,,device_not_recording
1747026420000,2025-05-12T05:07:00Z,1974-1-1-09,,,device_not_recording
1747026480000,2025-05-12T05:08:00Z,1974-1-1-09,,,device_not_recording
1747026540000,2025-05-12T05:09:00Z,1974-1-1-09,,,device_not_recording
1747026600000,2025-05-12T05:10:00Z,1974-1-1-09,,,device_not_recording
1747026660000,2025-05-12T05:11:00Z,1974-1-1-09,,,device_not_recording
1747026720000,2025-05-12T05:12:00Z,1974-1-1-09,,,device_not_recording
1747026780000,2025-05-12T05:13:00Z,1974-1-1-09,,,device_not_recording
1747026840000,2025-05-12T05:14:00Z,1974-1-1-09,,,device_not_recording
1747026900000,2025-05-12T05:15:00Z,1974-1-1-09,,,device_not_recording
1747026960000,2025-05-12T05:16:00Z,1974-1-1-09,,,device_not_recording
1747027020000,2025-05-12T05:17:00Z,1974-1-1-09,,,device_not_recording
1747027080000,2025-05-12T05:18:00Z,1974-1-1-09,,,device_not_recording
1747027140000,2025-05-12T05:19:00Z,1974-1-1-09,,,device_not_recording
1747027200000,2025-05-12T05:20:00Z,1974-1-1-09,,,device_not_recording
1747027260000,2025-05-12T05:21:00Z,1974-1-1-09,,,device_not_recording
1747027320000,2025-05-12T05:22:00Z,1974-1-1-09,,,device_not_recording
1747027380000,2025-05-12T05:23:00Z,1974-1-1-09,,,device_not_recording
1747027440000,2025-05-12T05:24:00Z,1974-1-1-09,,,device_not_recording
1747027500000,2025-05-12T05:25:00Z,1974-1-1-09,,,device_not_recording
1747027560000,2025-05-12T05:26:00Z,1974-1-1-09,,,device_not_recording
1747027620000,2025-05-12T05:27:00Z,1974-1-1-09,,,device_not_recording
1747027680000,2025-05-12T05:28:00Z,1974-1-1-09,,,device_not_recording
1747027740000,2025-05-12T05:29:00Z,1974-1-1-09,,,device_not_recording
1747027800000,2025-05-12T05:30:00Z,1974-1-1-09,,,device_not_recording
1747027860000,2025-05-12T05:31:00Z,1974-1-1-09,,,device_not_recording
1747027920000,2025-05-12T05:32:00Z,1974-1-1-09,,,device_not_recording
1747027980000,2025-05-12T05:33:00Z,1974-1-1-09,,,device_not_recording
1747028040000,2025-05-12T05:34:00Z,1974-1-1-09,,,device_not_recording
1747028100000,2025-05-12T05:35:00Z,1974-1-1-09,,,device_not_recording
1747028160000,2025-05-12T05:36:00Z,1974-1-1-09,,,device_not_recording
1747028220000,2025-05-12T05:37:00Z,1974-1-1-09,,,device_not_recording
1747028280000,2025-05-12T05:38:00Z,1974-1-1-09,,,device_not_recording
1747028340000,2025-05-12T05:39:00Z,1974-1-1-09,,,device_not_recording
1747028400000,2025-05-12T05:40:00Z,1974-1-1-09,,,device_not_recording
1747028460000,2025-05-12T05:41:00Z,1974-1-1-09,,,device_not_recording
1747028520000,2025-05-12T05:42:00Z,1974-1-1-09,,,device_not_recording
1747028580000,2025-05-12T05:43:00Z,1974-1-1-09,,,device_not_recording
1747028640000,2025-05-12T05:44:00Z,1974-1-1-09,,,device_not_recording
1747028700000,2025-05-12T05:45:00Z,1974-1-1-09,,,device_not_recording
1747028760000,2025-05-12T05:46:00Z,1974-1-1-09,,,device_not_recording
1747028820000,2025-05-12T05:47:00Z,1974-1-1-09,,,device_not_recording
1747028880000,2025-05-12T05:48:00Z,1974-1-1-09,,,device_not_recording
1747028940000,2025-05-12T05:49:00Z,1974-1-1-09,,,device_not_recording
1747029000000,2025-05-12T05:50:00Z,1974-1-1-09,,,device_not_recording
1747029060000,2025-05-12T05:51:00Z,1974-1-1-09,,,device_not_recording
1747029120000,2025-05-12T05:52:00Z,1974-1-1-09,,,device_not_recording
1747029180000,2025-05-12T05:53:00Z,1974-1-1-09,,,device_not_recording
1747029240000,2025-05-12T05:54:00Z,1974-1-1-09,,,device_not_recording
1747029300000,2025-05-12T05:55:00Z,1974-1-1-09,,,device_not_recording
