0.0,0.0,0.0
3.500850518544515,2.5745569467544556,3.2992207606633506
3.112943696975708,3.303052246570587,2.4927927255630493
4.666828711827596,4.002454948425293,4.514460166295369
4.4859102964401245,3.130936861038208,3.9305139064788817
3.859371066093445,5.212997198104858,2.9381405115127563
2.540910243988037,7.144712766011556,3.350634813308716
3.640221059322357,4.863657057285309,3.5014589627583823
3.951611280441284,4.676800906658173,2.3232428630193076
5.220008194446564,3.177793800830841,5.226049264272054
3.667728900909424,3.4539788961410522,0.0
3.787050783634186,4.110846281051636,3.10432759920756
1.9841673374176025,3.3098031520843505,2.977136254310608
0.0,3.1360833247502646,4.478007650375366
3.9926441510518393,2.2156693935394287,3.7736061016718545
6.457511266072591,4.656874895095825,2.736389228275844
4.402493143081665,2.0753883123397827,4.760487794876099
3.9923130671183267,3.7661019961039224,5.175351858139038
4.0342286109924315,2.8524181842803955,3.9950169722239175
4.7889564037323,3.8107789754867554,3.2592355012893677
2.277681827545166,4.2944382429122925,3.009132464726766
4.860554456710815,2.9354908068974814,3.0866990089416504
3.3908963998158774,2.779991626739502,3.7655797004699707
2.9517314434051514,2.7537108262379966,3.4536033471425376
7.50152850151062,2.8262012600898743,3.0061711072921753
4.2799623012542725,3.9410464763641357,4.371924638748169
4.617616891860962,4.585858011245728,4.1000401973724365
