0.0,0.0,0.0
0.06734251976013184,0.10683818851664906,0.08717808125683067
0.267073110150886,0.10963662134276497,0.11752724051475524
0.27623875347207816,0.11937871178851328,0.10589507854346072
0.2547133574959364,0.1145328488614824,0.13572969003157181
0.1533770820368891,0.12965875006226638,0.09284892391275477
0.1889677267906494,0.15651340617073906,0.11966951650617284
0.25584377455289914,0.1453365551100837,0.07100700855255127
0.3061009410240641,0.14990893845520323,0.08442005524903665
0.23696417943025247,0.1081484935045783,0.12921030322710672
0.27477109531561533,0.06846910164906428,0.14858007476880003
0.20646290514204235,0.12225055410748437,0.06826374459404279
0.2795298700415211,0.10136682982645728,0.08065408689004404
0.2510323346188799,0.0895266267988417,0.03897406586578914
0.30994889471266,0.09677375426500431,0.060042291191577224
0.24993712556962086,0.15466634009222532,0.07502315385001046
0.27792492235973204,0.1697121396524507,0.13014273416428337
0.2082708237080929,0.10732230588011869,0.11159557844653274
0.19749295711517334,0.11933447480201723,0.0763471404396037
0.274291909680222,0.12749859866842506,0.11351924439271292
0.2790037959275486,0.13990870416164397,0.14089348316192626
0.23811727328733967,0.16065268726867052,0.10587516554979362
0.2268945361628677,0.1647763748963674,0.11376197385778133
0.295796918460301,0.14671072418343062,0.053400784730911255
0.27012589908282464,0.17036882042884827,0.11377945589640782
0.26017108699539443,0.16244422064887154,0.1255334381873791
0.2325636187053862,0.10078430765705838,0.141178593276039
