0.0,0.0,0.0
12.067342519760132,2.939111888408661,3.8788241942723594
4.014156639575958,4.186188618342082,5.013482630252838
5.1478499412536625,3.1395047505696616,3.7465312480926514
3.976164221763611,4.820917089780171,3.956077241897583
5.726466536521912,3.8642738262812295,3.1714588006337485
4.769351601600647,3.2454466025034585,3.198024789492289
3.7211981614430747,3.5465519428253174,2.5214741706848143
3.434168815612793,3.3765203952789307,3.6675683498382567
5.287528562545776,3.945791244506836,2.412295937538147
3.2871708273887634,2.9762961864471436,3.196637842390272
3.439893364906311,2.390583117802938,3.2392865816752114
3.7248123713902066,1.746644655863444,3.509463310241699
4.944347530603409,5.809128204981486,2.6321292519569397
3.908472220102946,3.1220019817352296,2.209604263305664
4.1835150718688965,4.00147727557591,4.424700736999512
3.9062010844548545,2.3198310136795044,3.3901607990264893
3.365915616353353,5.010636568069458,3.775305449962616
2.7744818528493247,3.6040571212768553,3.127592086791992
4.677310276031494,3.820211092631022,4.141370952129364
5.548921426137288,2.6589658737182615,3.693726062774658
3.4040414690971375,4.024515628814697,3.4324061274528503
1.8620755672454834,4.1926751136779785,3.467322451727731
4.928844547271728,2.9364285469055176,3.576027989387512
4.461210182734898,4.507035076618195,3.565964142481486
3.968201126371111,4.808367848396301,3.512419509887695
3.1434163570404055,3.8894956707954407,3.362719774246216
