NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
11,70,11,2.556980848312378,0.19264483451843262,1
12,110,14,3.5616965293884277,0.13580451692853654,2
19,70,13,3.502887010574341,0.19846665859222412,2
3,90,10,2.157229423522949,0.15548246557062323,1
13,110,15,3.659714937210083,0.18763625621795654,1
10,90,12,1.7059972286224365,0.20290525754292807,3
7,70,9,3.0604331493377686,0.209812601407369,3
5,110,13,1.116123914718628,0.16569459438323975,4
24,90,12,1.6621944904327393,0.20819216304355198,2
6,110,11,1.3904657363891602,0.12583792209625244,3
4,90,10,1.2151763439178467,0.1737535216591575,2
15,110,13,1.0212676525115967,0.1441878080368042,3
21,70,14,3.1464226245880127,0.3136670248849051,2
23,110,15,0.9894626140594482,0.09090046087900798,3
17,70,12,4.108372926712036,0.23410781224568686,2
14,90,11,1.6750011444091797,0.15767354965209962,2
8,110,10,1.1540656089782715,0.0992277752269398,4
2,70,11,3.0317444801330566,0.22001593112945556,5
18,90,11,0.9518604278564453,0.17577784061431884,3
25,70,11,1.6007769107818604,0.2220127820968628,3
9,90,14,4.524267911911011,0.21296770232064383,4
1,110,14,1.0247905254364014,0.10217438425336565,1
22,70,10,1.9531755447387695,0.179107666015625,3
20,110,13,0.9264307022094727,0.17615091800689697,3
26,90,13,1.4887962341308594,0.19736844301223755,1
16,70,12,3.7642769813537598,0.27933065096537274,2
