NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
7,90,19,0.5602529048919678,0.2013183832168579,1
19,70,18,9.25680947303772,0.1352254549662272,1
1,90,19,4.030876636505127,0.04004931449890137,3
8,110,15,4.737619161605835,0.21653413772583008,2
11,90,15,1.9050488471984863,0.08993709087371826,1
10,110,13,0.9557409286499023,0.13166385889053345,1
16,70,19,2.899977207183838,0.30490410327911377,3
23,90,18,2.105592966079712,0.12775874137878418,2
26,110,16,2.926309585571289,0.17345404624938965,1
22,90,20,6.104935646057129,0.1049356460571289,1
15,110,16,2.8522939682006836,0.13863739967346192,3
14,90,18,3.3638014793395996,0.12526520093282065,1
5,70,19,7.826446771621704,0.09621882438659668,1
17,90,20,5.362799406051636,0.02946615219116211,1
13,70,20,5.845569372177124,0.15443062782287598,2
18,90,19,7.282508611679077,0.09559273719787598,1
25,110,17,3.097024440765381,0.1047486662864685,1
2,70,19,7.433924913406372,0.198186993598938,2
3,90,16,3.3945908546447754,0.15357551574707032,1
24,70,16,7.3822691440582275,0.3146021842956543,3
6,70,20,7.708854675292969,0.005430936813354492,2
4,90,19,8.015055179595947,0.07653939723968506,3
