[1721117528.385817, 1721117529.0524838, 1721117529.7191503, 1721117530.385817, 1721117531.0524838, 1721117531.7191503, 1721117532.385817, 1721117533.0524838, 1721117533.7191503, 1721117534.385817, 1721117535.0524838, 1721117535.7191503, 1721117536.385817, 1721117537.0524838, 1721117537.7191503, 1721117538.385817, 1721117539.0524838, 1721117539.7191503, 1721117540.385817, 1721117541.0524838, 1721117541.7191503]
[1721117555.7359126, 1721117556.5930555, 1721117557.4501982, 1721117558.307341, 1721117559.164484, 1721117560.021627, 1721117560.8787696, 1721117561.7359126, 1721117562.5930555, 1721117563.4501982, 1721117564.307341, 1721117565.164484, 1721117566.021627, 1721117566.8787696, 1721117567.7359126, 1721117568.5930555, 1721117569.4501982, 1721117570.307341, 1721117571.164484, 1721117572.021627, 1721117572.8787696]
[1721117594.9272609, 1721117595.5939276, 1721117596.2605941, 1721117596.9272609, 1721117597.5939276, 1721117598.2605941, 1721117598.9272609, 1721117599.5939276, 1721117600.2605941, 1721117600.9272609, 1721117601.5939276, 1721117602.2605941, 1721117602.9272609, 1721117603.5939276, 1721117604.2605941, 1721117604.9272609, 1721117605.5939276, 1721117606.2605941, 1721117606.9272609, 1721117607.5939276, 1721117608.2605941]
[1721117617.3257618, 1721117617.8712163, 1721117618.4166708, 1721117618.9621255, 1721117619.50758, 1721117620.0530345, 1721117620.598489, 1721117621.1439435, 1721117621.689398, 1721117622.2348528, 1721117622.7803073, 1721117623.3257618, 1721117623.8712163, 1721117624.4166708, 1721117624.9621255, 1721117625.50758, 1721117626.0530345, 1721117626.598489, 1721117627.1439435, 1721117627.689398, 1721117628.2348528]
[1721117635.0257316, 1721117635.6923983, 1721117636.3590648, 1721117637.0257316, 1721117637.6923983, 1721117638.3590648, 1721117639.0257316, 1721117639.6923983, 1721117640.3590648, 1721117641.0257316, 1721117641.6923983, 1721117642.3590648, 1721117643.0257316, 1721117643.6923983, 1721117644.3590648, 1721117645.0257316, 1721117645.6923983, 1721117646.3590648, 1721117647.0257316, 1721117647.6923983, 1721117648.3590648]
[1721117652.525914, 1721117653.0713685, 1721117653.616823, 1721117654.1622777, 1721117654.7077322, 1721117655.2531867, 1721117655.7986412, 1721117656.3440957, 1721117656.8895502, 1721117657.435005, 1721117657.9804595, 1721117658.525914, 1721117659.0713685, 1721117659.616823, 1721117660.1622777, 1721117660.7077322, 1721117661.2531867, 1721117661.7986412, 1721117662.3440957, 1721117662.8895502, 1721117663.435005]
[1721117667.5860825, 1721117668.4432254, 1721117669.300368, 1721117670.157511, 1721117671.014654, 1721117671.8717968, 1721117672.7289395, 1721117673.5860825, 1721117674.4432254, 1721117675.300368, 1721117676.157511, 1721117677.014654, 1721117677.8717968, 1721117678.7289395, 1721117679.5860825, 1721117680.4432254, 1721117681.300368, 1721117682.157511, 1721117683.014654, 1721117683.8717968, 1721117684.7289395]
[1721117691.1363444, 1721117691.8030112, 1721117692.4696777, 1721117693.1363444, 1721117693.8030112, 1721117694.4696777, 1721117695.1363444, 1721117695.8030112, 1721117696.4696777, 1721117697.1363444, 1721117697.8030112, 1721117698.4696777, 1721117699.1363444, 1721117699.8030112, 1721117700.4696777, 1721117701.1363444, 1721117701.8030112, 1721117702.4696777, 1721117703.1363444, 1721117703.8030112, 1721117704.4696777]
[1721117714.0760548, 1721117714.9331977, 1721117715.7903404, 1721117716.6474833, 1721117717.5046263, 1721117718.3617692, 1721117719.218912, 1721117720.0760548, 1721117720.9331977, 1721117721.7903404, 1721117722.6474833, 1721117723.5046263, 1721117724.3617692, 1721117725.218912, 1721117726.0760548, 1721117726.9331977, 1721117727.7903404, 1721117728.6474833, 1721117729.5046263, 1721117730.3617692, 1721117731.218912]
[1721117736.2957127, 1721117736.8411672, 1721117737.3866217, 1721117737.9320765, 1721117738.477531, 1721117739.0229855, 1721117739.56844, 1721117740.1138945, 1721117740.659349, 1721117741.2048037, 1721117741.7502582, 1721117742.2957127, 1721117742.8411672, 1721117743.3866217, 1721117743.9320765, 1721117744.477531, 1721117745.0229855, 1721117745.56844, 1721117746.1138945, 1721117746.659349, 1721117747.2048037]
[1721117752.07575, 1721117752.7424169, 1721117753.4090834, 1721117754.07575, 1721117754.7424169, 1721117755.4090834, 1721117756.07575, 1721117756.7424169, 1721117757.4090834, 1721117758.07575, 1721117758.7424169, 1721117759.4090834, 1721117760.07575, 1721117760.7424169, 1721117761.4090834, 1721117762.07575, 1721117762.7424169, 1721117763.4090834, 1721117764.07575, 1721117764.7424169, 1721117765.4090834]
[1721117769.9056795, 1721117770.451134, 1721117770.9965885, 1721117771.5420432, 1721117772.0874977, 1721117772.6329522, 1721117773.1784067, 1721117773.7238612, 1721117774.2693157, 1721117774.8147705, 1721117775.360225, 1721117775.9056795, 1721117776.451134, 1721117776.9965885, 1721117777.5420432, 1721117778.0874977, 1721117778.6329522, 1721117779.1784067, 1721117779.7238612, 1721117780.2693157, 1721117780.8147705]
[1721117789.4956105, 1721117790.1622772, 1721117790.8289437, 1721117791.4956105, 1721117792.1622772, 1721117792.8289437, 1721117793.4956105, 1721117794.1622772, 1721117794.8289437, 1721117795.4956105, 1721117796.1622772, 1721117796.8289437, 1721117797.4956105, 1721117798.1622772, 1721117798.8289437, 1721117799.4956105, 1721117800.1622772, 1721117800.8289437, 1721117801.4956105, 1721117802.1622772, 1721117802.8289437]
[1721117806.9060018, 1721117807.4514563, 1721117807.9969108, 1721117808.5423656, 1721117809.08782, 1721117809.6332746, 1721117810.178729, 1721117810.7241836, 1721117811.269638, 1721117811.8150928, 1721117812.3605473, 1721117812.9060018, 1721117813.4514563, 1721117813.9969108, 1721117814.5423656, 1721117815.08782, 1721117815.6332746, 1721117816.178729, 1721117816.7241836, 1721117817.269638, 1721117817.8150928]
[1721117823.585663, 1721117824.442806, 1721117825.2999487, 1721117826.1570916, 1721117827.0142345, 1721117827.8713775, 1721117828.7285202, 1721117829.585663, 1721117830.442806, 1721117831.2999487, 1721117832.1570916, 1721117833.0142345, 1721117833.8713775, 1721117834.7285202, 1721117835.585663, 1721117836.442806, 1721117837.2999487, 1721117838.1570916, 1721117839.0142345, 1721117839.8713775, 1721117840.7285202]
[1721117845.8071182, 1721117846.473785, 1721117847.1404514, 1721117847.8071182, 1721117848.473785, 1721117849.1404514, 1721117849.8071182, 1721117850.473785, 1721117851.1404514, 1721117851.8071182, 1721117852.473785, 1721117853.1404514, 1721117853.8071182, 1721117854.473785, 1721117855.1404514, 1721117855.8071182, 1721117856.473785, 1721117857.1404514, 1721117857.8071182, 1721117858.473785, 1721117859.1404514]
[1721117897.9764655, 1721117898.8336084, 1721117899.690751, 1721117900.547894, 1721117901.405037, 1721117902.2621799, 1721117903.1193225, 1721117903.9764655, 1721117904.8336084, 1721117905.690751, 1721117906.547894, 1721117907.405037, 1721117908.2621799, 1721117909.1193225, 1721117909.9764655, 1721117910.8336084, 1721117911.690751, 1721117912.547894, 1721117913.405037, 1721117914.2621799, 1721117915.1193225]
[1721117922.1758971, 1721117922.7213516, 1721117923.2668061, 1721117923.8122609, 1721117924.3577154, 1721117924.9031699, 1721117925.4486244, 1721117925.9940789, 1721117926.5395334, 1721117927.084988, 1721117927.6304426, 1721117928.1758971, 1721117928.7213516, 1721117929.2668061, 1721117929.8122609, 1721117930.3577154, 1721117930.9031699, 1721117931.4486244, 1721117931.9940789, 1721117932.5395334, 1721117933.084988]
[1721117941.3256269, 1721117941.9922936, 1721117942.65896, 1721117943.3256269, 1721117943.9922936, 1721117944.65896, 1721117945.3256269, 1721117945.9922936, 1721117946.65896, 1721117947.3256269, 1721117947.9922936, 1721117948.65896, 1721117949.3256269, 1721117949.9922936, 1721117950.65896, 1721117951.3256269, 1721117951.9922936, 1721117952.65896, 1721117953.3256269, 1721117953.9922936, 1721117954.65896]
[1721117959.686432, 1721117960.2318864, 1721117960.777341, 1721117961.3227956, 1721117961.8682501, 1721117962.4137046, 1721117962.9591591, 1721117963.5046136, 1721117964.0500681, 1721117964.5955229, 1721117965.1409774, 1721117965.686432, 1721117966.2318864, 1721117966.777341, 1721117967.3227956, 1721117967.8682501, 1721117968.4137046, 1721117968.9591591, 1721117969.5046136, 1721117970.0500681, 1721117970.5955229]
[1721117977.767099, 1721117978.6242418, 1721117979.4813845, 1721117980.3385274, 1721117981.1956704, 1721117982.0528133, 1721117982.909956, 1721117983.767099, 1721117984.6242418, 1721117985.4813845, 1721117986.3385274, 1721117987.1956704, 1721117988.0528133, 1721117988.909956, 1721117989.767099, 1721117990.6242418, 1721117991.4813845, 1721117992.3385274, 1721117993.1956704, 1721117994.0528133, 1721117994.909956]
[1721117999.6964135, 1721118000.3630803, 1721118001.0297468, 1721118001.6964135, 1721118002.3630803, 1721118003.0297468, 1721118003.6964135, 1721118004.3630803, 1721118005.0297468, 1721118005.6964135, 1721118006.3630803, 1721118007.0297468, 1721118007.6964135, 1721118008.3630803, 1721118009.0297468, 1721118009.6964135, 1721118010.3630803, 1721118011.0297468, 1721118011.6964135, 1721118012.3630803, 1721118013.0297468]
[1721118019.9563093, 1721118020.8134522, 1721118021.670595, 1721118022.5277379, 1721118023.3848808, 1721118024.2420237, 1721118025.0991664, 1721118025.9563093, 1721118026.8134522, 1721118027.670595, 1721118028.5277379, 1721118029.3848808, 1721118030.2420237, 1721118031.0991664, 1721118031.9563093, 1721118032.8134522, 1721118033.670595, 1721118034.5277379, 1721118035.3848808, 1721118036.2420237, 1721118037.0991664]
[1721118045.6658566, 1721118046.3325233, 1721118046.9991899, 1721118047.6658566, 1721118048.3325233, 1721118048.9991899, 1721118049.6658566, 1721118050.3325233, 1721118050.9991899, 1721118051.6658566, 1721118052.3325233, 1721118052.9991899, 1721118053.6658566, 1721118054.3325233, 1721118054.9991899, 1721118055.6658566, 1721118056.3325233, 1721118056.9991899, 1721118057.6658566, 1721118058.3325233, 1721118058.9991899]
[1721118063.527218, 1721118064.384361, 1721118065.2415037, 1721118066.0986466, 1721118066.9557896, 1721118067.8129325, 1721118068.6700752, 1721118069.527218, 1721118070.384361, 1721118071.2415037, 1721118072.0986466, 1721118072.9557896, 1721118073.8129325, 1721118074.6700752, 1721118075.527218, 1721118076.384361, 1721118077.2415037, 1721118078.0986466, 1721118078.9557896, 1721118079.8129325, 1721118080.6700752]
[1721118085.725779, 1721118086.3924458, 1721118087.0591123, 1721118087.725779, 1721118088.3924458, 1721118089.0591123, 1721118089.725779, 1721118090.3924458, 1721118091.0591123, 1721118091.725779, 1721118092.3924458, 1721118093.0591123, 1721118093.725779, 1721118094.3924458, 1721118095.0591123, 1721118095.725779, 1721118096.3924458, 1721118097.0591123, 1721118097.725779, 1721118098.3924458, 1721118099.0591123]
