NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
21,90,37,5.121161460876465,0.09578910240760216,5
2,90,9,7.875197410583496,0.14172043671479095,5
12,90,36,6.834071159362793,0.11121579245025036,5
17,90,88,7.305973052978516,0.01692986488342285,5
5,90,18,6.856183290481567,0.087602795976581,4
14,90,18,6.60952353477478,0.10109492558151928,4
23,90,19,6.765307188034058,0.1035782207142223,4
9,90,30,6.670134544372559,0.08205813627976638,5
4,90,31,6.868993282318115,0.09045504790086012,4
19,90,21,6.8819897174835205,0.09046770277477446,4
16,90,27,7.838942527770996,0.09360336435252223,4
7,90,27,6.806607723236084,0.08662432735249148,5
1,90,5,7.775543928146362,0.16046642065048217,4
15,90,25,7.061964511871338,0.09829994837443033,4
18,90,18,6.7594404220581055,0.10284085416082125,4
22,90,26,6.596769332885742,0.1009073863595219,3
24,90,19,6.659181356430054,0.0937277390406682,4
8,90,34,6.833038806915283,0.08071822807437083,3
6,90,41,6.627964496612549,0.06122564701806931,4
25,90,13,6.766075849533081,0.1000208756695055,4
26,90,19,6.60925817489624,0.09912663431309943,4
13,90,34,7.134713411331177,0.08788943290710449,4
20,90,31,7.181647539138794,0.0964830918745561,3
11,90,27,7.554508209228516,0.09432753201188712,4
10,90,41,6.9939234256744385,0.07570566397446853,4
3,90,33,6.834941148757935,0.07768261264747298,3
