timestamp_unix,timestamp_iso,participant_full_id,body_position_left,body_position_right,missing_value_reason
1746750780000,2025-05-09T00:33:00Z,1974-1-1-05,,,device_not_recording
1746750840000,2025-05-09T00:34:00Z,1974-1-1-05,,,device_not_recording
1746750900000,2025-05-09T00:35:00Z,1974-1-1-05,,,device_not_recording
1746750960000,2025-05-09T00:36:00Z,1974-1-1-05,,,device_not_recording
1746751020000,2025-05-09T00:37:00Z,1974-1-1-05,,,device_not_recording
1746751080000,2025-05-09T00:38:00Z,1974-1-1-05,,,device_not_recording
1746751140000,2025-05-09T00:39:00Z,1974-1-1-05,,,device_not_recording
1746751200000,2025-05-09T00:40:00Z,1974-1-1-05,,,device_not_recording
1746751260000,2025-05-09T00:41:00Z,1974-1-1-05,,,device_not_recording
1746751320000,2025-05-09T00:42:00Z,1974-1-1-05,,,device_not_recording
1746751380000,2025-05-09T00:43:00Z,1974-1-1-05,,,device_not_recording
1746751440000,2025-05-09T00:44:00Z,1974-1-1-05,,,device_not_recording
1746751500000,2025-05-09T00:45:00Z,1974-1-1-05,,,device_not_recording
1746751560000,2025-05-09T00:46:00Z,1974-1-1-05,,,device_not_recording
1746751620000,2025-05-09T00:47:00Z,1974-1-1-05,,,device_not_recording
1746751680000,2025-05-09T00:48:00Z,1974-1-1-05,,,device_not_recording
1746751740000,2025-05-09T00:49:00Z,1974-1-1-05,,,device_not_recording
1746751800000,2025-05-09T00:50:00Z,1974-1-1-05,,,device_not_recording
1746751860000,2025-05-09T00:51:00Z,1974-1-1-05,,,device_not_recording
1746751920000,2025-05-09T00:52:00Z,1974-1-1-05,,,device_not_recording
1746751980000,2025-05-09T00:53:00Z,1974-1-1-05,,,device_not_recording
1746752040000,2025-05-09T00:54:00Z,1974-1-1-05,,,device_not_recording
1746752100000,2025-05-09T00:55:00Z,1974-1-1-05,,,device_not_recording
1746752160000,2025-05-09T00:56:00Z,1974-1-1-05,,,device_not_recording
1746752220000,2025-05-09T00:57:00Z,1974-1-1-05,,,device_not_recording
1746752280000,2025-05-09T00:58:00Z,1974-1-1-05,,,device_not_recording
1746752340000,2025-05-09T00:59:00Z,1974-1-1-05,,,device_not_recording
1746752400000,2025-05-09T01:00:00Z,1974-1-1-05,,,device_not_recording
1746752460000,2025-05-09T01:01:00Z,1974-1-1-05,,,device_not_recording
1746752520000,2025-05-09T01:02:00Z,1974-1-1-05,,,device_not_recording
1746752580000,2025-05-09T01:03:00Z,1974-1-1-05,,,device_not_recording
1746752640000,2025-05-09T01:04:00Z,1974-1-1-05,,,device_not_recording
1746752700000,2025-05-09T01:05:00Z,1974-1-1-05,,,device_not_recording
1746752760000,2025-05-09T01:06:00Z,1974-1-1-05,,,device_not_recording
1746752820000,2025-05-09T01:07:00Z,1974-1-1-05,,,device_not_recording
1746752880000,2025-05-09T01:08:00Z,1974-1-1-05,,,device_not_recording
1746752940000,2025-05-09T01:09:00Z,1974-1-1-05,,,device_not_recording
1746753000000,2025-05-09T01:10:00Z,1974-1-1-05,,,device_not_recording
1746753060000,2025-05-09T01:11:00Z,1974-1-1-05,,,device_not_recording
1746753120000,2025-05-09T01:12:00Z,1974-1-1-05,,,device_not_recording
1746753180000,2025-05-09T01:13:00Z,1974-1-1-05,,,device_not_recording
1746753240000,2025-05-09T01:14:00Z,1974-1-1-05,,,device_not_recording
1746753300000,2025-05-09T01:15:00Z,1974-1-1-05,,,device_not_recording
1746753360000,2025-05-09T01:16:00Z,1974-1-1-05,,,device_not_recording
1746753420000,2025-05-09T01:17:00Z,1974-1-1-05,,,device_not_recording
1746753480000,2025-05-09T01:18:00Z,1974-1-1-05,,,device_not_recording
1746753540000,2025-05-09T01:19:00Z,1974-1-1-05,,,device_not_recording
1746753600000,2025-05-09T01:20:00Z,1974-1-1-05,,,device_not_recording
1746753660000,2025-05-09T01:21:00Z,1974-1-1-05,,,device_not_recording
1746753720000,2025-05-09T01:22:00Z,1974-1-1-05,,,device_not_recording
1746753780000,2025-05-09T01:23:00Z,1974-1-1-05,,,device_not_recording
1746753840000,2025-05-09T01:24:00Z,1974-1-1-05,,,device_not_recording
1746753900000,2025-05-09T01:25:00Z,1974-1-1-05,,,device_not_recording
1746753960000,2025-05-09T01:26:00Z,1974-1-1-05,,,device_not_recording
1746754020000,2025-05-09T01:27:00Z,1974-1-1-05,,,device_not_recording
1746754080000,2025-05-09T01:28:00Z,1974-1-1-05,,,device_not_recording
1746754140000,2025-05-09T01:29:00Z,1974-1-1-05,,,device_not_recording
1746754200000,2025-05-09T01:30:00Z,1974-1-1-05,,,device_not_recording
1746754260000,2025-05-09T01:31:00Z,1974-1-1-05,,,device_not_recording
1746754320000,2025-05-09T01:32:00Z,1974-1-1-05,,,device_not_recording
1746754380000,2025-05-09T01:33:00Z,1974-1-1-05,,,device_not_recording
1746754440000,2025-05-09T01:34:00Z,1974-1-1-05,,,device_not_recording
1746754500000,2025-05-09T01:35:00Z,1974-1-1-05,,,device_not_recording
1746754560000,2025-05-09T01:36:00Z,1974-1-1-05,,,device_not_recording
1746754620000,2025-05-09T01:37:00Z,1974-1-1-05,,,device_not_recording
1746754680000,2025-05-09T01:38:00Z,1974-1-1-05,,,device_not_recording
1746754740000,2025-05-09T01:39:00Z,1974-1-1-05,,,device_not_recording
1746754800000,2025-05-09T01:40:00Z,1974-1-1-05,,,device_not_recording
1746754860000,2025-05-09T01:41:00Z,1974-1-1-05,,,device_not_recording
1746754920000,2025-05-09T01:42:00Z,1974-1-1-05,,,device_not_recording
1746754980000,2025-05-09T01:43:00Z,1974-1-1-05,,,device_not_recording
1746755040000,2025-05-09T01:44:00Z,1974-1-1-05,,,device_not_recording
1746755100000,2025-05-09T01:45:00Z,1974-1-1-05,,,device_not_recording
1746755160000,2025-05-09T01:46:00Z,1974-1-1-05,,,device_not_recording
1746755220000,2025-05-09T01:47:00Z,1974-1-1-05,,,device_not_recording
1746755280000,2025-05-09T01:48:00Z,1974-1-1-05,,,device_not_recording
1746755340000,2025-05-09T01:49:00Z,1974-1-1-05,,,device_not_recording
1746755400000,2025-05-09T01:50:00Z,1974-1-1-05,,,device_not_recording
1746755460000,2025-05-09T01:51:00Z,1974-1-1-05,,,device_not_recording
1746755520000,2025-05-09T01:52:00Z,1974-1-1-05,,,device_not_recording
1746755580000,2025-05-09T01:53:00Z,1974-1-1-05,,,device_not_recording
1746755640000,2025-05-09T01:54:00Z,1974-1-1-05,,,device_not_recording
1746755700000,2025-05-09T01:55:00Z,1974-1-1-05,,,device_not_recording
1746755760000,2025-05-09T01:56:00Z,1974-1-1-05,,,device_not_recording
1746755820000,2025-05-09T01:57:00Z,1974-1-1-05,,,device_not_recording
1746755880000,2025-05-09T01:58:00Z,1974-1-1-05,,,device_not_recording
1746755940000,2025-05-09T01:59:00Z,1974-1-1-05,,,device_not_recording
1746756000000,2025-05-09T02:00:00Z,1974-1-1-05,,,device_not_recording
1746756060000,2025-05-09T02:01:00Z,1974-1-1-05,,,device_not_recording
1746756120000,2025-05-09T02:02:00Z,1974-1-1-05,,,device_not_recording
1746756180000,2025-05-09T02:03:00Z,1974-1-1-05,,,device_not_recording
1746756240000,2025-05-09T02:04:00Z,1974-1-1-05,,,device_not_recording
1746756300000,2025-05-09T02:05:00Z,1974-1-1-05,,,device_not_recording
1746756360000,2025-05-09T02:06:00Z,1974-1-1-05,,,device_not_recording
1746756420000,2025-05-09T02:07:00Z,1974-1-1-05,,,device_not_recording
1746756480000,2025-05-09T02:08:00Z,1974-1-1-05,,,device_not_recording
1746756540000,2025-05-09T02:09:00Z,1974-1-1-05,,,device_not_recording
1746756600000,2025-05-09T02:10:00Z,1974-1-1-05,,,device_not_recording
1746756660000,2025-05-09T02:11:00Z,1974-1-1-05,,,device_not_recording
1746756720000,2025-05-09T02:12:00Z,1974-1-1-05,,,device_not_recording
1746756780000,2025-05-09T02:13:00Z,1974-1-1-05,,,device_not_recording
1746756840000,2025-05-09T02:14:00Z,1974-1-1-05,,,device_not_recording
1746756900000,2025-05-09T02:15:00Z,1974-1-1-05,,,device_not_recording
1746756960000,2025-05-09T02:16:00Z,1974-1-1-05,,,device_not_recording
1746757020000,2025-05-09T02:17:00Z,1974-1-1-05,,,device_not_recording
1746757080000,2025-05-09T02:18:00Z,1974-1-1-05,,,device_not_recording
1746757140000,2025-05-09T02:19:00Z,1974-1-1-05,,,device_not_recording
1746757200000,2025-05-09T02:20:00Z,1974-1-1-05,,,device_not_recording
1746757260000,2025-05-09T02:21:00Z,1974-1-1-05,,,device_not_recording
1746757320000,2025-05-09T02:22:00Z,1974-1-1-05,,,device_not_recording
1746757380000,2025-05-09T02:23:00Z,1974-1-1-05,,,device_not_recording
1746757440000,2025-05-09T02:24:00Z,1974-1-1-05,,,device_not_recording
1746757500000,2025-05-09T02:25:00Z,1974-1-1-05,,,device_not_recording
1746757560000,2025-05-09T02:26:00Z,1974-1-1-05,,,device_not_recording
1746757620000,2025-05-09T02:27:00Z,1974-1-1-05,,,device_not_recording
1746757680000,2025-05-09T02:28:00Z,1974-1-1-05,,,device_not_recording
1746757740000,2025-05-09T02:29:00Z,1974-1-1-05,,,device_not_recording
1746757800000,2025-05-09T02:30:00Z,1974-1-1-05,,,device_not_recording
1746757860000,2025-05-09T02:31:00Z,1974-1-1-05,,,device_not_recording
1746757920000,2025-05-09T02:32:00Z,1974-1-1-05,,,device_not_recording
1746757980000,2025-05-09T02:33:00Z,1974-1-1-05,,,device_not_recording
1746758040000,2025-05-09T02:34:00Z,1974-1-1-05,,,device_not_recording
1746758100000,2025-05-09T02:35:00Z,1974-1-1-05,,,device_not_recording
1746758160000,2025-05-09T02:36:00Z,1974-1-1-05,,,device_not_recording
1746758220000,2025-05-09T02:37:00Z,1974-1-1-05,,,device_not_recording
1746758280000,2025-05-09T02:38:00Z,1974-1-1-05,,,device_not_recording
1746758340000,2025-05-09T02:39:00Z,1974-1-1-05,,,device_not_recording
1746758400000,2025-05-09T02:40:00Z,1974-1-1-05,,,device_not_recording
1746758460000,2025-05-09T02:41:00Z,1974-1-1-05,,,device_not_recording
1746758520000,2025-05-09T02:42:00Z,1974-1-1-05,,,device_not_recording
1746758580000,2025-05-09T02:43:00Z,1974-1-1-05,,,device_not_recording
1746758640000,2025-05-09T02:44:00Z,1974-1-1-05,,,device_not_recording
1746758700000,2025-05-09T02:45:00Z,1974-1-1-05,,,device_not_recording
1746758760000,2025-05-09T02:46:00Z,1974-1-1-05,,,device_not_recording
1746758820000,2025-05-09T02:47:00Z,1974-1-1-05,,,device_not_recording
1746758880000,2025-05-09T02:48:00Z,1974-1-1-05,,,device_not_recording
1746758940000,2025-05-09T02:49:00Z,1974-1-1-05,,,device_not_recording
1746759000000,2025-05-09T02:50:00Z,1974-1-1-05,,,device_not_recording
1746759060000,2025-05-09T02:51:00Z,1974-1-1-05,,,device_not_recording
1746759120000,2025-05-09T02:52:00Z,1974-1-1-05,,,device_not_recording
1746759180000,2025-05-09T02:53:00Z,1974-1-1-05,,,device_not_recording
1746759240000,2025-05-09T02:54:00Z,1974-1-1-05,,,device_not_recording
1746759300000,2025-05-09T02:55:00Z,1974-1-1-05,,,device_not_recording
1746759360000,2025-05-09T02:56:00Z,1974-1-1-05,,,device_not_recording
1746759420000,2025-05-09T02:57:00Z,1974-1-1-05,,,device_not_recording
1746759480000,2025-05-09T02:58:00Z,1974-1-1-05,,,device_not_recording
1746759540000,2025-05-09T02:59:00Z,1974-1-1-05,,,device_not_recording
1746759600000,2025-05-09T03:00:00Z,1974-1-1-05,,,device_not_recording
1746759660000,2025-05-09T03:01:00Z,1974-1-1-05,,,device_not_recording
1746759720000,2025-05-09T03:02:00Z,1974-1-1-05,,,device_not_recording
1746759780000,2025-05-09T03:03:00Z,1974-1-1-05,,,device_not_recording
1746759840000,2025-05-09T03:04:00Z,1974-1-1-05,,,device_not_recording
1746759900000,2025-05-09T03:05:00Z,1974-1-1-05,,,device_not_recording
1746759960000,2025-05-09T03:06:00Z,1974-1-1-05,,,device_not_recording
1746760020000,2025-05-09T03:07:00Z,1974-1-1-05,,,device_not_recording
1746760080000,2025-05-09T03:08:00Z,1974-1-1-05,,,device_not_recording
1746760140000,2025-05-09T03:09:00Z,1974-1-1-05,,,device_not_recording
1746760200000,2025-05-09T03:10:00Z,1974-1-1-05,,,device_not_recording
1746760260000,2025-05-09T03:11:00Z,1974-1-1-05,,,device_not_recording
1746760320000,2025-05-09T03:12:00Z,1974-1-1-05,,,device_not_recording
1746760380000,2025-05-09T03:13:00Z,1974-1-1-05,,,device_not_recording
1746760440000,2025-05-09T03:14:00Z,1974-1-1-05,,,device_not_recording
1746760500000,2025-05-09T03:15:00Z,1974-1-1-05,,,device_not_recording
1746760560000,2025-05-09T03:16:00Z,1974-1-1-05,,,device_not_recording
1746760620000,2025-05-09T03:17:00Z,1974-1-1-05,,,device_not_recording
1746760680000,2025-05-09T03:18:00Z,1974-1-1-05,,,device_not_recording
1746760740000,2025-05-09T03:19:00Z,1974-1-1-05,,,device_not_recording
1746760800000,2025-05-09T03:20:00Z,1974-1-1-05,,,device_not_recording
1746760860000,2025-05-09T03:21:00Z,1974-1-1-05,,,device_not_recording
1746760920000,2025-05-09T03:22:00Z,1974-1-1-05,,,device_not_recording
1746760980000,2025-05-09T03:23:00Z,1974-1-1-05,,,device_not_recording
1746761040000,2025-05-09T03:24:00Z,1974-1-1-05,,,device_not_recording
1746761100000,2025-05-09T03:25:00Z,1974-1-1-05,,,device_not_recording
1746761160000,2025-05-09T03:26:00Z,1974-1-1-05,,,device_not_recording
1746761220000,2025-05-09T03:27:00Z,1974-1-1-05,,,device_not_recording
1746761280000,2025-05-09T03:28:00Z,1974-1-1-05,,,device_not_recording
1746761340000,2025-05-09T03:29:00Z,1974-1-1-05,,,device_not_recording
1746761400000,2025-05-09T03:30:00Z,1974-1-1-05,,,device_not_recording
1746761460000,2025-05-09T03:31:00Z,1974-1-1-05,,,device_not_recording
1746761520000,2025-05-09T03:32:00Z,1974-1-1-05,,,device_not_recording
1746761580000,2025-05-09T03:33:00Z,1974-1-1-05,,,device_not_recording
1746761640000,2025-05-09T03:34:00Z,1974-1-1-05,,,device_not_recording
1746761700000,2025-05-09T03:35:00Z,1974-1-1-05,,,device_not_recording
1746761760000,2025-05-09T03:36:00Z,1974-1-1-05,,,device_not_recording
1746761820000,2025-05-09T03:37:00Z,1974-1-1-05,,,device_not_recording
1746761880000,2025-05-09T03:38:00Z,1974-1-1-05,,,device_not_recording
1746761940000,2025-05-09T03:39:00Z,1974-1-1-05,,,device_not_recording
1746762000000,2025-05-09T03:40:00Z,1974-1-1-05,,,device_not_recording
1746762060000,2025-05-09T03:41:00Z,1974-1-1-05,,,device_not_recording
1746762120000,2025-05-09T03:42:00Z,1974-1-1-05,,,device_not_recording
1746762180000,2025-05-09T03:43:00Z,1974-1-1-05,,,device_not_recording
1746762240000,2025-05-09T03:44:00Z,1974-1-1-05,,,device_not_recording
1746762300000,2025-05-09T03:45:00Z,1974-1-1-05,,,device_not_recording
1746762360000,2025-05-09T03:46:00Z,1974-1-1-05,,,device_not_recording
1746762420000,2025-05-09T03:47:00Z,1974-1-1-05,,,device_not_recording
1746762480000,2025-05-09T03:48:00Z,1974-1-1-05,,,device_not_recording
1746762540000,2025-05-09T03:49:00Z,1974-1-1-05,,,device_not_recording
1746762600000,2025-05-09T03:50:00Z,1974-1-1-05,,,device_not_recording
1746762660000,2025-05-09T03:51:00Z,1974-1-1-05,,,device_not_recording
1746762720000,2025-05-09T03:52:00Z,1974-1-1-05,,,device_not_recording
1746762780000,2025-05-09T03:53:00Z,1974-1-1-05,,,device_not_recording
1746762840000,2025-05-09T03:54:00Z,1974-1-1-05,,,device_not_recording
1746762900000,2025-05-09T03:55:00Z,1974-1-1-05,,,device_not_recording
1746762960000,2025-05-09T03:56:00Z,1974-1-1-05,,,device_not_recording
1746763020000,2025-05-09T03:57:00Z,1974-1-1-05,,,device_not_recording
1746763080000,2025-05-09T03:58:00Z,1974-1-1-05,,,device_not_recording
1746763140000,2025-05-09T03:59:00Z,1974-1-1-05,,,device_not_recording
1746763200000,2025-05-09T04:00:00Z,1974-1-1-05,,,device_not_recording
1746763260000,2025-05-09T04:01:00Z,1974-1-1-05,,,device_not_recording
1746763320000,2025-05-09T04:02:00Z,1974-1-1-05,,,device_not_recording
1746763380000,2025-05-09T04:03:00Z,1974-1-1-05,,,device_not_recording
1746763440000,2025-05-09T04:04:00Z,1974-1-1-05,,,device_not_recording
1746763500000,2025-05-09T04:05:00Z,1974-1-1-05,,,device_not_recording
1746763560000,2025-05-09T04:06:00Z,1974-1-1-05,,,device_not_recording
1746763620000,2025-05-09T04:07:00Z,1974-1-1-05,,,device_not_recording
1746763680000,2025-05-09T04:08:00Z,1974-1-1-05,,,device_not_recording
1746763740000,2025-05-09T04:09:00Z,1974-1-1-05,,,device_not_recording
1746763800000,2025-05-09T04:10:00Z,1974-1-1-05,,,device_not_recording
1746763860000,2025-05-09T04:11:00Z,1974-1-1-05,,,device_not_recording
1746763920000,2025-05-09T04:12:00Z,1974-1-1-05,,,device_not_recording
1746763980000,2025-05-09T04:13:00Z,1974-1-1-05,,,device_not_recording
1746764040000,2025-05-09T04:14:00Z,1974-1-1-05,,,device_not_recording
1746764100000,2025-05-09T04:15:00Z,1974-1-1-05,,,device_not_recording
1746764160000,2025-05-09T04:16:00Z,1974-1-1-05,,,device_not_recording
1746764220000,2025-05-09T04:17:00Z,1974-1-1-05,,,device_not_recording
1746764280000,2025-05-09T04:18:00Z,1974-1-1-05,,,device_not_recording
1746764340000,2025-05-09T04:19:00Z,1974-1-1-05,,,device_not_recording
1746764400000,2025-05-09T04:20:00Z,1974-1-1-05,,,device_not_recording
1746764460000,2025-05-09T04:21:00Z,1974-1-1-05,,,device_not_recording
1746764520000,2025-05-09T04:22:00Z,1974-1-1-05,,,device_not_recording
1746764580000,2025-05-09T04:23:00Z,1974-1-1-05,,,device_not_recording
1746764640000,2025-05-09T04:24:00Z,1974-1-1-05,,,device_not_recording
1746764700000,2025-05-09T04:25:00Z,1974-1-1-05,,,device_not_recording
1746764760000,2025-05-09T04:26:00Z,1974-1-1-05,,,device_not_recording
1746764820000,2025-05-09T04:27:00Z,1974-1-1-05,,,device_not_recording
1746764880000,2025-05-09T04:28:00Z,1974-1-1-05,,,device_not_recording
1746764940000,2025-05-09T04:29:00Z,1974-1-1-05,,,device_not_recording
1746765000000,2025-05-09T04:30:00Z,1974-1-1-05,,,device_not_recording
1746765060000,2025-05-09T04:31:00Z,1974-1-1-05,,,device_not_recording
1746765120000,2025-05-09T04:32:00Z,1974-1-1-05,,,device_not_recording
1746765180000,2025-05-09T04:33:00Z,1974-1-1-05,,,device_not_recording
1746765240000,2025-05-09T04:34:00Z,1974-1-1-05,,,device_not_recording
1746765300000,2025-05-09T04:35:00Z,1974-1-1-05,,,device_not_recording
1746765360000,2025-05-09T04:36:00Z,1974-1-1-05,,,device_not_recording
1746765420000,2025-05-09T04:37:00Z,1974-1-1-05,,,device_not_recording
1746765480000,2025-05-09T04:38:00Z,1974-1-1-05,,,device_not_recording
1746765540000,2025-05-09T04:39:00Z,1974-1-1-05,,,device_not_recording
1746765600000,2025-05-09T04:40:00Z,1974-1-1-05,,,device_not_recording
1746765660000,2025-05-09T04:41:00Z,1974-1-1-05,,,device_not_recording
1746765720000,2025-05-09T04:42:00Z,1974-1-1-05,,,device_not_recording
1746765780000,2025-05-09T04:43:00Z,1974-1-1-05,,,device_not_recording
1746765840000,2025-05-09T04:44:00Z,1974-1-1-05,,,device_not_recording
1746765900000,2025-05-09T04:45:00Z,1974-1-1-05,,,device_not_recording
1746765960000,2025-05-09T04:46:00Z,1974-1-1-05,,,device_not_recording
1746766020000,2025-05-09T04:47:00Z,1974-1-1-05,,,device_not_recording
1746766080000,2025-05-09T04:48:00Z,1974-1-1-05,,,device_not_recording
1746766140000,2025-05-09T04:49:00Z,1974-1-1-05,,,device_not_recording
1746766200000,2025-05-09T04:50:00Z,1974-1-1-05,,,device_not_recording
1746766260000,2025-05-09T04:51:00Z,1974-1-1-05,,,device_not_recording
1746766320000,2025-05-09T04:52:00Z,1974-1-1-05,,,device_not_recording
1746766380000,2025-05-09T04:53:00Z,1974-1-1-05,,,device_not_recording
1746766440000,2025-05-09T04:54:00Z,1974-1-1-05,,,device_not_recording
1746766500000,2025-05-09T04:55:00Z,1974-1-1-05,,,device_not_recording
1746766560000,2025-05-09T04:56:00Z,1974-1-1-05,,,device_not_recording
1746766620000,2025-05-09T04:57:00Z,1974-1-1-05,,,device_not_recording
1746766680000,2025-05-09T04:58:00Z,1974-1-1-05,,,device_not_recording
1746766740000,2025-05-09T04:59:00Z,1974-1-1-05,,,device_not_recording
1746766800000,2025-05-09T05:00:00Z,1974-1-1-05,,,device_not_recording
1746766860000,2025-05-09T05:01:00Z,1974-1-1-05,,,device_not_recording
1746766920000,2025-05-09T05:02:00Z,1974-1-1-05,,,device_not_recording
1746766980000,2025-05-09T05:03:00Z,1974-1-1-05,,,device_not_recording
1746767040000,2025-05-09T05:04:00Z,1974-1-1-05,,,device_not_recording
1746767100000,2025-05-09T05:05:00Z,1974-1-1-05,,,device_not_recording
1746767160000,2025-05-09T05:06:00Z,1974-1-1-05,,,device_not_recording
1746767220000,2025-05-09T05:07:00Z,1974-1-1-05,,,device_not_recording
1746767280000,2025-05-09T05:08:00Z,1974-1-1-05,,,device_not_recording
1746767340000,2025-05-09T05:09:00Z,1974-1-1-05,,,device_not_recording
1746767400000,2025-05-09T05:10:00Z,1974-1-1-05,,,device_not_recording
1746767460000,2025-05-09T05:11:00Z,1974-1-1-05,,,device_not_recording
1746767520000,2025-05-09T05:12:00Z,1974-1-1-05,,,device_not_recording
1746767580000,2025-05-09T05:13:00Z,1974-1-1-05,,,device_not_recording
1746767640000,2025-05-09T05:14:00Z,1974-1-1-05,,,device_not_recording
1746767700000,2025-05-09T05:15:00Z,1974-1-1-05,,,device_not_recording
1746767760000,2025-05-09T05:16:00Z,1974-1-1-05,,,device_not_recording
1746767820000,2025-05-09T05:17:00Z,1974-1-1-05,,,device_not_recording
1746767880000,2025-05-09T05:18:00Z,1974-1-1-05,,,device_not_recording
1746767940000,2025-05-09T05:19:00Z,1974-1-1-05,,,device_not_recording
1746768000000,2025-05-09T05:20:00Z,1974-1-1-05,,,device_not_recording
1746768060000,2025-05-09T05:21:00Z,1974-1-1-05,,,device_not_recording
1746768120000,2025-05-09T05:22:00Z,1974-1-1-05,,,device_not_recording
1746768180000,2025-05-09T05:23:00Z,1974-1-1-05,,,device_not_recording
1746768240000,2025-05-09T05:24:00Z,1974-1-1-05,,,device_not_recording
1746768300000,2025-05-09T05:25:00Z,1974-1-1-05,,,device_not_recording
1746768360000,2025-05-09T05:26:00Z,1974-1-1-05,,,device_not_recording
1746768420000,2025-05-09T05:27:00Z,1974-1-1-05,,,device_not_recording
1746768480000,2025-05-09T05:28:00Z,1974-1-1-05,,,device_not_recording
1746768540000,2025-05-09T05:29:00Z,1974-1-1-05,,,device_not_recording
1746768600000,2025-05-09T05:30:00Z,1974-1-1-05,,,device_not_recording
1746768660000,2025-05-09T05:31:00Z,1974-1-1-05,,,device_not_recording
1746768720000,2025-05-09T05:32:00Z,1974-1-1-05,,,device_not_recording
1746768780000,2025-05-09T05:33:00Z,1974-1-1-05,,,device_not_recording
1746768840000,2025-05-09T05:34:00Z,1974-1-1-05,,,device_not_recording
1746768900000,2025-05-09T05:35:00Z,1974-1-1-05,,,device_not_recording
1746768960000,2025-05-09T05:36:00Z,1974-1-1-05,,,device_not_recording
1746769020000,2025-05-09T05:37:00Z,1974-1-1-05,,,device_not_recording
1746769080000,2025-05-09T05:38:00Z,1974-1-1-05,,,device_not_recording
1746769140000,2025-05-09T05:39:00Z,1974-1-1-05,,,device_not_recording
1746769200000,2025-05-09T05:40:00Z,1974-1-1-05,,,device_not_recording
1746769260000,2025-05-09T05:41:00Z,1974-1-1-05,,,device_not_recording
1746769320000,2025-05-09T05:42:00Z,1974-1-1-05,,,device_not_recording
1746769380000,2025-05-09T05:43:00Z,1974-1-1-05,,,device_not_recording
1746769440000,2025-05-09T05:44:00Z,1974-1-1-05,,,device_not_recording
1746769500000,2025-05-09T05:45:00Z,1974-1-1-05,,,device_not_recording
1746769560000,2025-05-09T05:46:00Z,1974-1-1-05,,,device_not_recording
1746769620000,2025-05-09T05:47:00Z,1974-1-1-05,,,device_not_recording
1746769680000,2025-05-09T05:48:00Z,1974-1-1-05,,,device_not_recording
1746769740000,2025-05-09T05:49:00Z,1974-1-1-05,,,device_not_recording
1746769800000,2025-05-09T05:50:00Z,1974-1-1-05,,,device_not_recording
1746769860000,2025-05-09T05:51:00Z,1974-1-1-05,,,device_not_recording
1746769920000,2025-05-09T05:52:00Z,1974-1-1-05,,,device_not_recording
1746769980000,2025-05-09T05:53:00Z,1974-1-1-05,,,device_not_recording
1746770040000,2025-05-09T05:54:00Z,1974-1-1-05,,,device_not_recording
1746770100000,2025-05-09T05:55:00Z,1974-1-1-05,,,device_not_recording
