NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
19,90,16,2.7557599544525146,0.1690272331237793,2
7,110,11,2.8966145515441895,0.11608748435974121,4
1,70,10,2.4637584686279297,0.1643082011829723,3
17,110,14,1.7169904708862305,0.07562998362949916,2
10,70,12,2.648212432861328,0.2944815423753526,2
21,110,16,2.9029717445373535,0.1873093605041504,2
4,70,11,1.5554099082946777,0.17450928688049316,2
5,110,11,4.162197113037109,0.16284608840942383,1
15,70,10,1.1469841003417969,0.26520438627763226,2
16,110,12,2.7858173847198486,0.1025183465745714,2
6,90,9,3.402501344680786,0.1686050295829773,4
26,70,12,3.2134249210357666,0.2668873469034831,2
25,90,12,3.052849531173706,0.19123130374484593,1
12,110,13,3.3880491256713867,0.1372736692428589,1
2,90,12,3.785320997238159,0.13772805531819662,2
9,110,13,3.4353067874908447,0.13734480738639832,2
13,90,12,3.0051016807556152,0.14980586369832358,1
8,110,12,2.77474045753479,0.10703441831800672,1
3,90,12,3.2041492462158203,0.13902982076009116,1
14,110,12,2.7812459468841553,0.13018266359965006,2
11,90,13,3.140160322189331,0.211815744638443,2
22,110,13,3.446027994155884,0.09918251633644104,2
18,90,12,3.226339340209961,0.2038323614332411,1
20,70,12,3.628018856048584,0.22910006841023764,1
24,90,13,4.037189722061157,0.16979306936264038,1
23,110,12,2.68167781829834,0.14539604716830784,1
