IDParticpant,NumeroSequence,TempoAssocie,NoteAssocie
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,17,90,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,18,90,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,19,90,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,20,90,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,21,90,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,22,90,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,23,90,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,24,90,4
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,25,90,5
b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,26,90,5
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,1,90,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,2,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,3,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,4,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,5,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,6,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,7,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,8,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,9,90,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,10,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,11,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,12,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,13,90,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,14,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,15,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,16,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,17,90,1
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,18,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,19,90,3
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,20,90,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,21,90,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,22,90,4
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,23,90,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,24,90,2
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,25,90,5
edf96becde04d1f7a4239d1ada99eda6646a4f2e17bd294e660980bfc0793a8d,26,90,2
