NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
18,90,13,2.7969157695770264,0.07009771466255188,2
25,70,16,2.292595386505127,0.2529915332794189,3
16,90,19,3.485675573348999,0.1472005844116211,3
4,90,16,8.594053030014038,0.0754920482635498,3
22,110,10,3.206918239593506,0.058318138122558594,3
19,70,15,4.58385443687439,0.2818734248479207,3
26,110,17,2.8366518020629883,0.07698971033096313,3
12,110,12,3.9242537021636963,0.08908560540941027,3
8,70,19,3.9837751388549805,0.3488152027130127,4
2,90,13,4.1754748821258545,0.08092579245567322,2
7,70,16,3.3135015964508057,0.2921226978302002,2
21,90,15,6.492404460906982,0.19937145709991455,2
1,110,17,5.6425461769104,0.17518717050552368,2
9,70,16,10.651263952255249,0.3007816314697266,3
10,110,16,6.177553653717041,0.14188318252563475,3
17,90,14,5.841860055923462,0.16298495020185197,2
15,70,14,6.585449934005737,0.3285430840083531,2
13,90,17,7.3980114459991455,0.07145214080810547,2
11,110,10,3.8586740493774414,0.10170882398431952,2
5,90,12,4.612340211868286,0.16232416364881727,3
6,110,10,3.410738468170166,0.1328235539523038,2
20,110,20,3.6621344089508057,0.15604734420776367,3
