NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
15,90,51,4.652667284011841,0.0929574477366912,5
16,90,46,10.091267108917236,0.10058786810898199,2
10,90,62,13.077365398406982,0.08368554569426037,5
11,90,45,12.622889518737793,0.09117301702499389,3
7,90,42,9.932193994522095,0.07684549225701226,2
20,90,44,9.932436466217041,0.08490695839836485,5
17,90,37,10.028707027435303,0.10303781387653757,3
8,90,56,12.870073318481445,0.06824182241390912,3
3,90,67,9.650894403457642,0.06692713914915573,3
1,90,21,10.239851951599121,0.16801050186157226,1
22,90,42,9.655211687088013,0.10285546613294025,2
14,90,37,9.631660461425781,0.09288752555847168,1
4,90,53,12.887219190597534,0.06869065761566162,4
9,90,41,9.740199327468872,0.09279033967426845,1
21,90,36,9.608678579330444,0.10403078079223632,2
19,90,37,9.874933958053589,0.10486855109532674,2
26,90,34,9.698212623596191,0.10481462478637696,4
18,90,37,9.632627248764038,0.0916475248336792,1
25,90,35,9.448224306106567,0.09118382747356708,2
23,90,38,9.887953281402588,0.10098883083888463,5
5,90,33,6.663459062576294,0.08526803412527409,5
24,90,46,12.552423000335693,0.09551318287849427,5
6,90,60,9.677408218383789,0.0502338632941246,2
2,90,16,7.350799798965454,0.13496877998113632,1
13,90,37,9.989720821380615,0.09231937925020854,1
12,90,29,6.835578441619873,0.09670085017963992,1
