[1721662420.460842, 1721662421.0062964, 1721662421.551751, 1721662422.0972056, 1721662422.6426601, 1721662423.1881146, 1721662423.7335691, 1721662424.2790236, 1721662424.8244781, 1721662425.369933, 1721662425.9153874, 1721662426.460842, 1721662427.0062964, 1721662427.551751, 1721662428.0972056, 1721662428.6426601, 1721662429.1881146, 1721662429.7335691, 1721662430.2790236, 1721662430.8244781, 1721662431.369933]
[1721662444.3860762, 1721662445.2432191, 1721662446.1003618, 1721662446.9575047, 1721662447.8146477, 1721662448.6717906, 1721662449.5289333, 1721662450.3860762, 1721662451.2432191, 1721662452.1003618, 1721662452.9575047, 1721662453.8146477, 1721662454.6717906, 1721662455.5289333, 1721662456.3860762, 1721662457.2432191, 1721662458.1003618, 1721662458.9575047, 1721662459.8146477, 1721662460.6717906, 1721662461.5289333]
[1721662578.4650574, 1721662579.0105119, 1721662579.5559664, 1721662580.101421, 1721662580.6468756, 1721662581.1923301, 1721662581.7377846, 1721662582.2832391, 1721662582.8286936, 1721662583.3741484, 1721662583.9196029, 1721662584.4650574, 1721662585.0105119, 1721662585.5559664, 1721662586.101421, 1721662586.6468756, 1721662587.1923301, 1721662587.7377846, 1721662588.2832391, 1721662588.8286936, 1721662589.3741484]
[1721662640.6257565, 1721662641.4828994, 1721662642.340042, 1721662643.197185, 1721662644.054328, 1721662644.911471, 1721662645.7686136, 1721662646.6257565, 1721662647.4828994, 1721662648.340042, 1721662649.197185, 1721662650.054328, 1721662650.911471, 1721662651.7686136, 1721662652.6257565, 1721662653.4828994, 1721662654.340042, 1721662655.197185, 1721662656.054328, 1721662656.911471, 1721662657.7686136]
[1721662681.8148184, 1721662682.360273, 1721662682.9057274, 1721662683.4511821, 1721662683.9966366, 1721662684.5420911, 1721662685.0875456, 1721662685.6330001, 1721662686.1784546, 1721662686.7239094, 1721662687.2693639, 1721662687.8148184, 1721662688.360273, 1721662688.9057274, 1721662689.4511821, 1721662689.9966366, 1721662690.5420911, 1721662691.0875456, 1721662691.6330001, 1721662692.1784546, 1721662692.7239094]
[1721662701.7245784, 1721662702.3912451, 1721662703.0579116, 1721662703.7245784, 1721662704.3912451, 1721662705.0579116, 1721662705.7245784, 1721662706.3912451, 1721662707.0579116, 1721662707.7245784, 1721662708.3912451, 1721662709.0579116, 1721662709.7245784, 1721662710.3912451, 1721662711.0579116, 1721662711.7245784, 1721662712.3912451, 1721662713.0579116, 1721662713.7245784, 1721662714.3912451, 1721662715.0579116]
[1721662719.4958732, 1721662720.0413277, 1721662720.5867822, 1721662721.132237, 1721662721.6776915, 1721662722.223146, 1721662722.7686005, 1721662723.314055, 1721662723.8595095, 1721662724.4049642, 1721662724.9504187, 1721662725.4958732, 1721662726.0413277, 1721662726.5867822, 1721662727.132237, 1721662727.6776915, 1721662728.223146, 1721662728.7686005, 1721662729.314055, 1721662729.8595095, 1721662730.4049642]
[1721662734.5861387, 1721662735.2528055, 1721662735.919472, 1721662736.5861387, 1721662737.2528055, 1721662737.919472, 1721662738.5861387, 1721662739.2528055, 1721662739.919472, 1721662740.5861387, 1721662741.2528055, 1721662741.919472, 1721662742.5861387, 1721662743.2528055, 1721662743.919472, 1721662744.5861387, 1721662745.2528055, 1721662745.919472, 1721662746.5861387, 1721662747.2528055, 1721662747.919472]
[1721662751.4663458, 1721662752.3234887, 1721662753.1806314, 1721662754.0377743, 1721662754.8949172, 1721662755.7520602, 1721662756.6092029, 1721662757.4663458, 1721662758.3234887, 1721662759.1806314, 1721662760.0377743, 1721662760.8949172, 1721662761.7520602, 1721662762.6092029, 1721662763.4663458, 1721662764.3234887, 1721662765.1806314, 1721662766.0377743, 1721662766.8949172, 1721662767.7520602, 1721662768.6092029]
[1721662772.8649018, 1721662773.5315685, 1721662774.198235, 1721662774.8649018, 1721662775.5315685, 1721662776.198235, 1721662776.8649018, 1721662777.5315685, 1721662778.198235, 1721662778.8649018, 1721662779.5315685, 1721662780.198235, 1721662780.8649018, 1721662781.5315685, 1721662782.198235, 1721662782.8649018, 1721662783.5315685, 1721662784.198235, 1721662784.8649018, 1721662785.5315685, 1721662786.198235]
