NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
21,90,39,5.106496334075928,0.09915788806214625,4
5,90,50,6.696405410766602,0.09503445625305176,2
23,90,51,12.836294889450073,0.10239075913148768,4
13,90,53,12.696098566055298,0.08257192723891314,4
9,90,63,15.900755882263184,0.07046542745648009,3
16,90,53,12.733896017074585,0.095573109738967,4
17,90,40,9.768395185470581,0.08961274831191353,3
7,90,41,10.893386363983154,0.07479880121019152,2
26,90,52,13.270397186279297,0.0941774845123291,3
25,90,56,15.629749774932861,0.09367761118658657,3
2,90,38,14.1745924949646,0.10872094631195069,1
4,90,55,12.866609811782837,0.08574558413305948,3
6,90,64,12.671851634979248,0.054064492047843284,3
14,90,40,9.651352882385254,0.09538698196411133,3
24,90,86,15.726489305496216,0.13427037000656128,1
20,90,47,10.519109010696411,0.08402350621345715,4
10,90,72,15.577977895736694,0.07073858906241025,3
18,90,52,12.659712076187134,0.08628217612995821,2
22,90,56,16.032451391220093,0.0832698191365888,2
15,90,41,9.8647620677948,0.08511583371595903,3
3,90,57,12.878904819488525,0.07255975578142249,3
8,90,61,15.918612957000732,0.07838132887175589,2
11,90,52,13.356367588043213,0.09479586780071259,3
1,90,40,16.4312264919281,0.13899686932563782,2
19,90,88,15.58862829208374,0.22103047370910645,1
12,90,53,12.843560934066772,0.10174308804904714,4
