0.0,0.0,0.0
2.0,2.25,2.67
2.25,2.67,3.25
3.0,1.86,3.0
2.0,2.83,3.0
1.67,2.0,2.33
1.5,1.67,2.0
2.33,1.75,2.0
3.25,2.83,2.0
3.4,2.0,2.67
2.5,2.0,2.89
1.83,1.67,2.5
1.75,1.33,2.0
2.38,1.33,1.75
2.25,2.0,2.5
2.5,3.0,2.5
3.0,2.83,4.0
2.0,2.0,2.75
2.33,2.0,2.57
1.8,2.67,1.5
1.86,3.17,3.0
3.2,3.0,2.75
2.5,2.5,3.0
2.6,3.29,2.0
2.75,2.5,2.67
2.71,1.5,3.33
2.6,2.5,2.5
