0.0,0.0,0.0
3.2,3.5,2.5
3.6,2.6,2.67
3.33,3.14,2.67
3.33,3.0,3.67
3.67,2.67,3.57
4.0,4.5,3.2
3.0,3.0,4.0
4.0,3.75,3.12
3.0,4.0,3.25
3.43,3.67,0.0
2.0,3.33,1.67
3.0,2.6,2.71
3.0,2.57,2.4
3.25,2.0,2.71
3.5,4.0,3.0
2.83,3.0,3.0
3.0,2.5,3.0
3.83,2.75,2.67
3.6,2.5,1.5
2.67,3.43,3.0
3.4,3.0,2.5
4.0,3.0,3.14
3.0,3.0,3.0
3.4,2.5,4.0
3.0,2.67,3.0
3.33,2.6,3.0
