NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
9,90,23,5.229069471359253,0.08710469471083747,3
6,90,37,5.252185821533203,0.05750477725061877,3
22,90,33,7.242111444473267,0.09483170509338379,5
21,90,26,6.8040783405303955,0.09706072484032582,5
1,90,15,7.323165416717529,0.1508282846020114,4
12,90,38,6.8575451374053955,0.09860454286847796,5
18,90,26,6.657918214797974,0.09980021317799886,4
7,90,27,3.7930655479431152,0.0807828942934672,5
2,90,10,4.363415002822876,0.14219964517129435,4
4,90,36,6.898689031600952,0.08562169151921425,5
20,90,28,6.873583078384399,0.09947847086807778,4
14,90,29,6.616442918777466,0.09756927975153519,3
23,90,33,6.9852845668792725,0.09266518663477015,5
10,90,36,6.732749938964844,0.072719144821167,3
5,90,31,6.936959743499756,0.0896347407941465,4
8,90,43,6.906667232513428,0.07568356394767761,4
13,90,33,7.243310928344727,0.09141754654218566,3
3,90,36,6.658881187438965,0.07052828584398542,5
26,90,32,6.679322004318237,0.09322237518598449,4
15,90,37,7.21900486946106,0.10124935294097324,3
19,90,26,4.233522653579712,0.08764179150263468,5
17,90,31,6.847479820251465,0.09588993641368129,4
16,90,31,6.961792469024658,0.09365449453655042,5
25,90,37,6.6815454959869385,0.09840475082397461,5
24,90,45,6.6172120571136475,0.10907748540242514,4
11,90,40,6.629509449005127,0.10652740955352784,4
