NumeroDeSequence,Tempo,PulsationManquee,DelaiAvantDeCommencer, DecalageMoyen,Complexite
23,70,16,4.879362344741821,0.26047329902648925,2
24,90,18,9.390552043914795,0.12997794151306152,3
17,110,18,7.704798698425293,0.10502878824869792,3
25,70,6,9.143472671508789,0.20872670809427898,4
13,110,11,3.7864556312561035,0.04796445369720459,1
3,90,14,4.6870245933532715,0.03974488803318569,1
21,110,13,5.469496250152588,0.013723611831665039,2
26,90,13,3.897298812866211,0.043585777282714844,2
7,70,-2,5.23910117149353,0.2101757526397705,1
15,110,14,5.99710750579834,0.011408908026559013,2
20,70,16,4.530001401901245,0.24996366500854492,2
2,110,20,7.935544490814209,0.24627375602722168,4
16,70,13,7.286937713623047,0.3656429052352905,1
10,110,8,2.2936370372772217,0.06166351758516752,2
8,70,12,4.058773517608643,0.31444425053066677,2
12,110,9,3.357975721359253,0.11363848050435384,1
4,90,12,3.4041030406951904,0.11240863800048828,1
14,70,13,5.122962951660156,0.32528090476989746,2
18,90,11,2.7479448318481445,0.16329388618469237,2
6,110,9,2.76873517036438,0.10430119434992473,1
19,70,10,6.434399366378784,0.33780971440401947,2
11,90,17,3.425117254257202,0.09838145971298218,3
9,90,14,2.7266712188720703,0.1607226984841483,2
22,110,15,3.981839895248413,0.17854936917622885,3
1,90,8,3.3311471939086914,0.13126639219430777,2
